shipment_id,awb,order_id,carrier,lane_class,customer_city,current_status,edd,days_to_edd,edd_already_breached,edd_risk_score,risk_tier,attempt_number,alert_priority,care_team_update,push_notification_title,push_notification_body,recommended_action,data_confidence
5681361CFC,AWB3120369581,110214869899,Carrier C,National,Saharanpur,In-Transit,2026-02-05,-28,True,53.4,Medium,0,P1 - Urgent,"AWB AWB3120369581 (Saharanpur, National lane) has PASSED its promised EDD (2026-02-05) and is still showing 'In-Transit'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #110214869899 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Send proactive delivery-reminder notification; monitor next scan,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
094FF7FAAC,AWB2502185300,110314884179,Carrier A,Metro,Gautam Buddha Nagar,In-Transit,2026-02-05,-28,True,58.7,Medium,0,P1 - Urgent,"AWB AWB2502185300 (Gautam Buddha Nagar, Metro lane) has PASSED its promised EDD (2026-02-05) and is still showing 'In-Transit'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #110314884179 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Send proactive delivery-reminder notification; monitor next scan,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
AC22F7D6FC,AWB3942140167,110914960006,Carrier D,Metro,Bangalore,In-Transit,2026-02-05,-28,True,66.1,High,0,P1 - Urgent,"AWB AWB3942140167 (Bangalore, Metro lane) has PASSED its promised EDD (2026-02-05) and is still showing 'In-Transit'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #110914960006 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Proactive customer outreach + prioritize reattempt slot within 24h; flag to carrier ops,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
8965F6BD78,AWB8947942914,110914953797,Carrier B,Metro,Kolkata,In-Transit,2026-02-06,-27,True,61.8,High,0,P1 - Urgent,"AWB AWB8947942914 (Kolkata, Metro lane) has PASSED its promised EDD (2026-02-06) and is still showing 'In-Transit'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #110914953797 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Proactive customer outreach + prioritize reattempt slot within 24h; flag to carrier ops,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
CC93316A9B,AWB1878965369,110614921031,Carrier A,Local,Mumbai,In-Transit,2026-02-08,-25,True,65.6,High,0,P1 - Urgent,"AWB AWB1878965369 (Mumbai, Local lane) has PASSED its promised EDD (2026-02-08) and is still showing 'In-Transit'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #110614921031 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Proactive customer outreach + prioritize reattempt slot within 24h; flag to carrier ops,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
598F824A6D,AWB1448252483,110514908435,Carrier D,National,Nellore,Order Packed,2026-02-09,-24,True,54.5,Medium,0,P1 - Urgent,"AWB AWB1448252483 (Nellore, National lane) has PASSED its promised EDD (2026-02-09) and is still showing 'Order Packed'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #110514908435 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Send proactive delivery-reminder notification; monitor next scan,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
C861FA17CD,AWB3721046183,110814938370,Carrier B,National,North Delhi,Out of delivery,2026-02-09,-24,True,46.0,Medium,1,P1 - Urgent,"AWB AWB3721046183 (North Delhi, National lane) has PASSED its promised EDD (2026-02-09) and is still showing 'Out of delivery'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #110814938370 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Route to NDR Recovery Agent — customer contact for reattempt,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
33F7B75114,AWB8589206358,102514791707,Carrier C,National,Surendra Nagar,Out of delivery,2026-02-09,-24,True,45.0,Medium,2,P1 - Urgent,"AWB AWB8589206358 (Surendra Nagar, National lane) has PASSED its promised EDD (2026-02-09) and is still showing 'Out of delivery'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #102514791707 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Route to NDR Recovery Agent — customer contact for reattempt,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
EE9B0F16DE,AWB4977372926,110514908436,Carrier C,National,Nellore,In-Transit,2026-02-10,-23,True,61.2,High,0,P1 - Urgent,"AWB AWB4977372926 (Nellore, National lane) has PASSED its promised EDD (2026-02-10) and is still showing 'In-Transit'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #110514908436 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Proactive customer outreach + prioritize reattempt slot within 24h; flag to carrier ops,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
F86039FCD7,AWB2547755311,110414896424,Carrier A,National,South Delhi,In-Transit,2026-02-11,-22,True,54.0,Medium,0,P1 - Urgent,"AWB AWB2547755311 (South Delhi, National lane) has PASSED its promised EDD (2026-02-11) and is still showing 'In-Transit'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #110414896424 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Send proactive delivery-reminder notification; monitor next scan,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
41461AB4C3,AWB7140626207,110414891134,Carrier A,National,Firozpur,Pickup done,2026-02-11,-22,True,49.8,Medium,0,P1 - Urgent,"AWB AWB7140626207 (Firozpur, National lane) has PASSED its promised EDD (2026-02-11) and is still showing 'Pickup done'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #110414891134 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Send proactive delivery-reminder notification; monitor next scan,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
A908B5E185,AWB4009048302,110714936115,Carrier D,Metro,Chennai,In-Transit,2026-02-11,-22,True,62.3,High,0,P1 - Urgent,"AWB AWB4009048302 (Chennai, Metro lane) has PASSED its promised EDD (2026-02-11) and is still showing 'In-Transit'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #110714936115 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Proactive customer outreach + prioritize reattempt slot within 24h; flag to carrier ops,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
7E126F8A00,AWB5524209810,111014970158,Carrier B,National,South West Delhi,In-Transit,2026-02-11,-22,True,55.2,Medium,0,P1 - Urgent,"AWB AWB5524209810 (South West Delhi, National lane) has PASSED its promised EDD (2026-02-11) and is still showing 'In-Transit'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #111014970158 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Send proactive delivery-reminder notification; monitor next scan,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
CF28A822A3,AWB9064660561,110414898571,Carrier D,National,Moradabad,In-Transit,2026-02-11,-22,True,64.4,High,0,P1 - Urgent,"AWB AWB9064660561 (Moradabad, National lane) has PASSED its promised EDD (2026-02-11) and is still showing 'In-Transit'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #110414898571 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Proactive customer outreach + prioritize reattempt slot within 24h; flag to carrier ops,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
8629954C93,AWB0100127512,111114976339,Carrier A,Local,Thane,Pickup done,2026-02-13,-20,True,63.3,High,0,P1 - Urgent,"AWB AWB0100127512 (Thane, Local lane) has PASSED its promised EDD (2026-02-13) and is still showing 'Pickup done'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #111114976339 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Proactive customer outreach + prioritize reattempt slot within 24h; flag to carrier ops,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
B6F392D601,AWB5452064454,110814942467,Carrier A,Metro,Hyderabad,In-Transit,2026-02-13,-20,True,62.2,High,0,P1 - Urgent,"AWB AWB5452064454 (Hyderabad, Metro lane) has PASSED its promised EDD (2026-02-13) and is still showing 'In-Transit'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #110814942467 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Proactive customer outreach + prioritize reattempt slot within 24h; flag to carrier ops,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
B9B550470E,AWB9023672846,111014961667,Carrier A,Metro,Gurgaon,Out of delivery,2026-02-14,-19,True,41.3,Medium,1,P1 - Urgent,"AWB AWB9023672846 (Gurgaon, Metro lane) has PASSED its promised EDD (2026-02-14) and is still showing 'Out of delivery'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #111014961667 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Route to NDR Recovery Agent — customer contact for reattempt,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
6A586AEF58,AWB3457524407,110914955924,Carrier A,Metro,Bangalore,Out of delivery,2026-02-14,-19,True,53.5,Medium,2,P1 - Urgent,"AWB AWB3457524407 (Bangalore, Metro lane) has PASSED its promised EDD (2026-02-14) and is still showing 'Out of delivery'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #110914955924 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Route to NDR Recovery Agent — customer contact for reattempt,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
7885A7F996,AWB5659560139,103114851404,Carrier C,National,Ajmer,In-Transit,2026-02-15,-18,True,52.7,Medium,0,P1 - Urgent,"AWB AWB5659560139 (Ajmer, National lane) has PASSED its promised EDD (2026-02-15) and is still showing 'In-Transit'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #103114851404 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Send proactive delivery-reminder notification; monitor next scan,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
D1B8F31A13,AWB0015575490,110314883303,Carrier B,National,Champhai,In-Transit,2026-02-16,-17,True,53.4,Medium,0,P1 - Urgent,"AWB AWB0015575490 (Champhai, National lane) has PASSED its promised EDD (2026-02-16) and is still showing 'In-Transit'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #110314883303 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Send proactive delivery-reminder notification; monitor next scan,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
B24D8B9252,AWB5233607038,110514902987,Carrier D,National,Dhanbad,Out of delivery,2026-02-17,-16,True,42.7,Medium,2,P1 - Urgent,"AWB AWB5233607038 (Dhanbad, National lane) has PASSED its promised EDD (2026-02-17) and is still showing 'Out of delivery'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #110514902987 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Route to NDR Recovery Agent — customer contact for reattempt,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
6D84330B1F,AWB4881315008,110414894545,Carrier B,National,Aizawl,In-Transit,2026-02-18,-15,True,50.5,Medium,0,P1 - Urgent,"AWB AWB4881315008 (Aizawl, National lane) has PASSED its promised EDD (2026-02-18) and is still showing 'In-Transit'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #110414894545 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Send proactive delivery-reminder notification; monitor next scan,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
E82E88DE6D,AWB5659369892,110314881249,Carrier D,National,Virudhunagar,Pickup done,2026-02-18,-15,True,60.1,High,0,P1 - Urgent,"AWB AWB5659369892 (Virudhunagar, National lane) has PASSED its promised EDD (2026-02-18) and is still showing 'Pickup done'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #110314881249 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Proactive customer outreach + prioritize reattempt slot within 24h; flag to carrier ops,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
5E1A5D4724,AWB3824143579,111014964280,Carrier A,Metro,BANGALORE,In-Transit,2026-02-18,-15,True,66.0,High,0,P1 - Urgent,"AWB AWB3824143579 (BANGALORE, Metro lane) has PASSED its promised EDD (2026-02-18) and is still showing 'In-Transit'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #111014964280 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Proactive customer outreach + prioritize reattempt slot within 24h; flag to carrier ops,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
360931CECF,AWB3844135441,110814940606,Carrier C,National,Jodhpur,Pickup done,2026-02-18,-15,True,53.4,Medium,0,P1 - Urgent,"AWB AWB3844135441 (Jodhpur, National lane) has PASSED its promised EDD (2026-02-18) and is still showing 'Pickup done'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #110814940606 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Send proactive delivery-reminder notification; monitor next scan,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
B5C5BAC24F,AWB1705795524,103114850082,Carrier B,Metro,Gurgaon,In-Transit,2026-02-19,-14,True,59.1,Medium,0,P1 - Urgent,"AWB AWB1705795524 (Gurgaon, Metro lane) has PASSED its promised EDD (2026-02-19) and is still showing 'In-Transit'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #103114850082 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Route to NDR Recovery Agent — customer contact for reattempt,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
1F5FCA1A7D,AWB3866518975,110914954355,Carrier B,Metro,Gautam Buddha Nagar,Order Packed,2026-02-19,-14,True,59.8,Medium,0,P1 - Urgent,"AWB AWB3866518975 (Gautam Buddha Nagar, Metro lane) has PASSED its promised EDD (2026-02-19) and is still showing 'Order Packed'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #110914954355 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Send proactive delivery-reminder notification; monitor next scan,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
7C0461A6B7,AWB4417426131,110414898352,Carrier A,National,Kasargod,Out of delivery,2026-02-19,-14,True,40.9,Medium,1,P1 - Urgent,"AWB AWB4417426131 (Kasargod, National lane) has PASSED its promised EDD (2026-02-19) and is still showing 'Out of delivery'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #110414898352 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Route to NDR Recovery Agent — customer contact for reattempt,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
4FF98F894A,AWB6249891275,110914960008,Carrier A,Metro,Bangalore,In-Transit,2026-02-19,-14,True,63.9,High,0,P1 - Urgent,"AWB AWB6249891275 (Bangalore, Metro lane) has PASSED its promised EDD (2026-02-19) and is still showing 'In-Transit'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #110914960008 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Proactive customer outreach + prioritize reattempt slot within 24h; flag to carrier ops,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
1C01D7E5F9,AWB7131187438,110914955138,Carrier B,Regional,Indore,Pickup done,2026-02-19,-14,True,53.9,Medium,0,P1 - Urgent,"AWB AWB7131187438 (Indore, Regional lane) has PASSED its promised EDD (2026-02-19) and is still showing 'Pickup done'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #110914955138 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Send proactive delivery-reminder notification; monitor next scan,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
E75159CA72,AWB9475085132,110614919042,Carrier D,National,Nellore,In-Transit,2026-02-20,-13,True,48.0,Medium,0,P1 - Urgent,"AWB AWB9475085132 (Nellore, National lane) has PASSED its promised EDD (2026-02-20) and is still showing 'In-Transit'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #110614919042 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Send proactive delivery-reminder notification; monitor next scan,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
A8FDC1047A,AWB3844837304,110314876314,Carrier C,National,Bangalore Rural,Order Packed,2026-02-20,-13,True,59.6,Medium,0,P1 - Urgent,"AWB AWB3844837304 (Bangalore Rural, National lane) has PASSED its promised EDD (2026-02-20) and is still showing 'Order Packed'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #110314876314 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Send proactive delivery-reminder notification; monitor next scan,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
65446849C3,AWB8234442621,110214865455,Carrier C,National,Haridwar,In-Transit,2026-02-20,-13,True,55.9,Medium,0,P1 - Urgent,"AWB AWB8234442621 (Haridwar, National lane) has PASSED its promised EDD (2026-02-20) and is still showing 'In-Transit'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #110214865455 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Send proactive delivery-reminder notification; monitor next scan,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
73717DC4DA,AWB7072745916,111014968587,Carrier C,Metro,Bangalore,In-Transit,2026-02-21,-12,True,54.8,Medium,0,P1 - Urgent,"AWB AWB7072745916 (Bangalore, Metro lane) has PASSED its promised EDD (2026-02-21) and is still showing 'In-Transit'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #111014968587 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Send proactive delivery-reminder notification; monitor next scan,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
7D0DE0CC85,AWB2310088930,111014966204,Carrier C,National,South West Delhi,In-Transit,2026-02-21,-12,True,49.5,Medium,0,P1 - Urgent,"AWB AWB2310088930 (South West Delhi, National lane) has PASSED its promised EDD (2026-02-21) and is still showing 'In-Transit'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #111014966204 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Send proactive delivery-reminder notification; monitor next scan,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
4F865F2831,AWB1122050050,102214818800,Carrier D,National,Aligarh,In-Transit,2026-02-21,-12,True,59.0,Medium,0,P1 - Urgent,"AWB AWB1122050050 (Aligarh, National lane) has PASSED its promised EDD (2026-02-21) and is still showing 'In-Transit'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #102214818800 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Send proactive delivery-reminder notification; monitor next scan,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
F5DA4553B8,AWB6935981870,110814948461,Carrier D,National,K.V.Rangareddy,Out of delivery,2026-02-22,-11,True,49.0,Medium,1,P1 - Urgent,"AWB AWB6935981870 (K.V.Rangareddy, National lane) has PASSED its promised EDD (2026-02-22) and is still showing 'Out of delivery'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #110814948461 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Route to NDR Recovery Agent — customer contact for reattempt,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
1D645AA287,AWB7653706713,110814943402,Carrier C,National,Giridh,Pickup done,2026-02-22,-11,True,52.5,Medium,0,P1 - Urgent,"AWB AWB7653706713 (Giridh, National lane) has PASSED its promised EDD (2026-02-22) and is still showing 'Pickup done'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #110814943402 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Send proactive delivery-reminder notification; monitor next scan,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
D67422753A,AWB8228448001,110914953098,Carrier B,Local,Thane,Out of delivery,2026-02-22,-11,True,40.9,Medium,1,P1 - Urgent,"AWB AWB8228448001 (Thane, Local lane) has PASSED its promised EDD (2026-02-22) and is still showing 'Out of delivery'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #110914953098 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Route to NDR Recovery Agent — customer contact for reattempt,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
65E3A5B945,AWB6522179084,110414891580,Carrier A,National,Faridabad,Order Packed,2026-02-22,-11,True,51.4,Medium,0,P1 - Urgent,"AWB AWB6522179084 (Faridabad, National lane) has PASSED its promised EDD (2026-02-22) and is still showing 'Order Packed'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #110414891580 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Send proactive delivery-reminder notification; monitor next scan,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
16E59F6581,AWB2400836038,110614920945,Carrier C,National,Ernakulam,Out of delivery,2026-02-23,-10,True,47.6,Medium,1,P1 - Urgent,"AWB AWB2400836038 (Ernakulam, National lane) has PASSED its promised EDD (2026-02-23) and is still showing 'Out of delivery'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #110614920945 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Route to NDR Recovery Agent — customer contact for reattempt,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
123876DD48,AWB1173243475,102314764354,Carrier D,National,East Delhi,In-Transit,2026-02-24,-9,True,46.9,Medium,0,P1 - Urgent,"AWB AWB1173243475 (East Delhi, National lane) has PASSED its promised EDD (2026-02-24) and is still showing 'In-Transit'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #102314764354 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Send proactive delivery-reminder notification; monitor next scan,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
A221E80565,AWB4545893455,111014964993,Carrier D,National,Meerut,In-Transit,2026-02-24,-9,True,55.0,Medium,0,P1 - Urgent,"AWB AWB4545893455 (Meerut, National lane) has PASSED its promised EDD (2026-02-24) and is still showing 'In-Transit'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #111014964993 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Send proactive delivery-reminder notification; monitor next scan,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
FF021F1E0D,AWB5528583535,110414888129,Carrier C,Metro,Bangalore,Out of delivery,2026-02-24,-9,True,63.9,High,1,P1 - Urgent,"AWB AWB5528583535 (Bangalore, Metro lane) has PASSED its promised EDD (2026-02-24) and is still showing 'Out of delivery'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #110414888129 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Route to NDR Recovery Agent — customer contact for reattempt,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
20C36326DD,AWB6140677936,103114849255,Carrier B,Regional,Damoh,Out of delivery,2026-02-24,-9,True,39.2,Medium,1,P1 - Urgent,"AWB AWB6140677936 (Damoh, Regional lane) has PASSED its promised EDD (2026-02-24) and is still showing 'Out of delivery'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #103114849255 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Route to NDR Recovery Agent — customer contact for reattempt,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
DAFFDED09E,AWB2111518904,110514902680,Carrier B,National,Dimapur,Pickup done,2026-02-25,-8,True,57.6,Medium,0,P1 - Urgent,"AWB AWB2111518904 (Dimapur, National lane) has PASSED its promised EDD (2026-02-25) and is still showing 'Pickup done'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #110514902680 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Send proactive delivery-reminder notification; monitor next scan,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
C9CCD90DC8,AWB7387097224,110714925159,Carrier A,Local,Mumbai,In-Transit,2026-02-26,-7,True,46.0,Medium,0,P1 - Urgent,"AWB AWB7387097224 (Mumbai, Local lane) has PASSED its promised EDD (2026-02-26) and is still showing 'In-Transit'. Proactively contact the customer with a revised delivery estimate before they contact us.",An update on your order,Order #110714925159 is taking longer than expected. We're actively tracking it and will share an updated delivery estimate shortly. Sorry for the wait.,Route to NDR Recovery Agent — customer contact for reattempt,AI_PREDICTED (risk score) + MOCK (message content — no real push notification or care-team ticket is actually sent; see docs/data_assumptions.md)
