order_id,customer_city,customer_pincode,package_amount,product_sku,warehouse_address,warehouse_pincode,warehouse_city,order_date,pickup_date,first_attempt_date,delivery_date,edd,ndr_reason,payment_mode,current_status,shipment_uid,customer_name_masked,customer_phone_masked,customer_address_masked,dq_flags,data_confidence_core,dest_zone,lane_class,distance_km,lane,awb,origin_hub,destination_hub,carrier,pickup_sla_days,transit_sla_days,delivery_sla_days,order_to_pickup_days,pickup_to_delivery_days,order_to_delivery_days,edd_days_promised,pickup_sla_breach,is_delivered,edd_met,edd_missed,is_rto,is_lost,is_open,outcome_label,shipment_ageing_days,has_ndr,ndr_category,ndr_low_recovery_reason,attempt_number,first_attempt_success,rto_reason,order_dow,order_week,is_weekend_order,is_cod,transit_actual_days,carrier_sla_breach,exception_category
111114975416,Raigarh(MH),410206.0,449,CRH-2627147,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-01-26,2026-01-27,,,2026-01-28,Not Applicable,Prepaid,In-Transit,6895B400A0,J*** C***,XXXXXX9648,[REDACTED - Raigarh(MH)],not_yet_attempted,ACTUAL,4,Regional,317.7,Raigarh(Mh) <- Mumbai,AWB5311939180,Mumbai Bhiwandi FC,Raigarh(Mh) Delivery Station,Carrier C,1,2,3,1,,,2,False,False,False,False,False,False,True,Open,38,False,N/A,False,0,False,Not Applicable,Monday,5,False,False,,False,None
111014961750,Nashik,422102.0,3698,0PQ-2460939,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-01-26,2026-01-27,2026-01-27,2026-01-27,2026-01-28,Not Applicable,COD,Delivered,6F74700679,R*** C***,XXXXXX7255,[REDACTED - Nashik],high_value_order,ACTUAL,4,Regional,368.1,Nashik <- Mumbai,AWB1809086670,Mumbai Bhiwandi FC,Nashik Delivery Station,Carrier C,1,2,3,1,0.0,1.0,2,False,True,True,False,False,False,False,Delivered On-Time,38,False,N/A,False,1,True,Not Applicable,Monday,5,False,True,0.0,False,None
111014968336,Ghaziabad,201014.0,1064,ADX-1965147,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-01-26,2026-01-28,2026-02-01,,2026-02-01,Phone not reachable,COD,RTO,D04F13B7E9,T*** C***,XXXXXX2981,[REDACTED - Ghaziabad],,ACTUAL,2,National,1307.0,Ghaziabad <- Mumbai,AWB7340410596,Mumbai Bhiwandi FC,Ghaziabad Delivery Station,Carrier D,1,4,5,2,,,6,True,False,False,False,True,False,False,RTO,38,True,Contact Issue,False,3,False,Phone not reachable,Monday,5,False,True,,False,RTO
111014963613,PUNE,411057.0,828,GLT-2718354,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-01-26,2026-01-27,2026-01-30,2026-01-31,2026-02-01,Phone not reachable,Prepaid,Delivered,9C27068E5D,S*** C***,XXXXXX6310,[REDACTED - PUNE],,ACTUAL,4,Metro,143.7,Pune <- Mumbai,AWB6976726872,Mumbai Bhiwandi FC,Pune Delivery Station,Carrier C,1,3,4,1,4.0,5.0,6,False,True,True,False,False,False,False,Delivered On-Time,38,True,Contact Issue,False,2,False,Not Applicable,Monday,5,False,False,4.0,True,None
103014839518,Bareilly,243303.0,1113,SN-2392387,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-01-26,2026-01-26,2026-01-27,2026-01-27,2026-01-29,Not Applicable,COD,Delivered,0A272642FD,A*** C***,XXXXXX2846,[REDACTED - Bareilly],,ACTUAL,2,National,1403.0,Bareilly <- Mumbai,AWB5205886837,Mumbai Bhiwandi FC,Bareilly Delivery Station,Carrier D,1,4,5,0,1.0,1.0,3,False,True,True,False,False,False,False,Delivered On-Time,38,False,N/A,False,1,True,Not Applicable,Monday,5,False,True,1.0,False,None
111014963612,PUNE,411057.0,799,PCL-1890849,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-01-26,2026-01-27,2026-02-03,,2026-02-02,Phone not reachable,COD,RTO,866A5C6B1A,S*** C***,XXXXXX6310,[REDACTED - PUNE],,ACTUAL,4,Metro,143.7,Pune <- Mumbai,AWB8745468825,Mumbai Bhiwandi FC,Pune Delivery Station,Carrier B,1,3,4,1,,,7,False,False,False,False,True,False,False,RTO,38,True,Contact Issue,False,3,False,Phone not reachable,Monday,5,False,True,,False,RTO
110414896618,Bhagalpur,812001.0,429,LLT-2741204,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-01-26,2026-01-27,2026-01-29,2026-01-29,2026-01-30,Not Applicable,Prepaid,Delivered,2AC1F394FD,D*** C***,XXXXXX9174,[REDACTED - Bhagalpur],,ACTUAL,8,National,1626.7,Bhagalpur <- Mumbai,AWB0445357722,Mumbai Bhiwandi FC,Bhagalpur Delivery Station,Carrier D,1,4,5,1,2.0,3.0,4,False,True,True,False,False,False,False,Delivered On-Time,38,False,N/A,False,1,True,Not Applicable,Monday,5,False,False,2.0,False,None
110614922464,Ernakulam,682024.0,989,PUV-2167627,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-01-26,2026-01-26,2026-01-28,2026-01-28,2026-01-29,Not Applicable,COD,Delivered,47FEBD56C1,T*** C***,XXXXXX0399,[REDACTED - Ernakulam],,ACTUAL,6,National,1369.2,Ernakulam <- Mumbai,AWB8811542394,Mumbai Bhiwandi FC,Ernakulam Delivery Station,Carrier D,1,4,5,0,2.0,2.0,3,False,True,True,False,False,False,False,Delivered On-Time,38,False,N/A,False,1,True,Not Applicable,Monday,5,False,True,2.0,False,None
110614912857,Rewari,123401.0,609,CRH-2696706,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-01-26,2026-01-27,2026-02-01,2026-02-01,2026-02-02,Not Applicable,Prepaid,Delivered,A33C0F63B0,A*** C***,XXXXXX3833,[REDACTED - Rewari],,ACTUAL,1,National,1444.9,Rewari <- Mumbai,AWB2609851340,Mumbai Bhiwandi FC,Rewari Delivery Station,Carrier C,1,4,5,1,5.0,6.0,7,False,True,True,False,False,False,False,Delivered On-Time,38,False,N/A,False,1,True,Not Applicable,Monday,5,False,False,5.0,True,None
111114976601,Mumbai,400080.0,1087,KRU-2645932,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-01-26,2026-01-29,2026-01-30,2026-01-30,2026-01-31,Not Applicable,COD,Delivered,265225A225,A*** C***,XXXXXX7674,[REDACTED - Mumbai],,ACTUAL,4,Local,16.0,Mumbai <- Mumbai,AWB6787719923,Mumbai Bhiwandi FC,Mumbai Delivery Station,Carrier A,1,1,2,3,1.0,4.0,5,True,True,True,False,False,False,False,Delivered On-Time,38,False,N/A,False,1,True,Not Applicable,Monday,5,False,True,1.0,False,None
110914951279,K.V.Rangareddy,501510.0,425,IVE-2735884,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-01-26,2026-01-28,2026-02-04,2026-02-04,2026-02-01,Not Applicable,COD,Delivered,BBCECA202C,K*** C***,XXXXXX1721,[REDACTED - K.V.Rangareddy],,ACTUAL,5,National,874.2,K.V.Rangareddy <- Mumbai,AWB4375172156,Mumbai Bhiwandi FC,K.V.Rangareddy Delivery Station,Carrier D,1,4,5,2,7.0,9.0,6,True,True,False,True,False,False,False,Delivered Late,38,False,N/A,False,1,True,Not Applicable,Monday,5,False,True,7.0,True,Late Delivery
110914958573,Gurgaon,122002.0,899,PUV-2582440,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-01-26,2026-01-27,2026-02-01,,2026-01-31,Phone not reachable,COD,RTO,8B6D341B9F,V*** C***,XXXXXX4235,[REDACTED - Gurgaon],,ACTUAL,1,Metro,1527.3,Gurgaon <- Mumbai,AWB2982267142,Mumbai Bhiwandi FC,Gurgaon Delivery Station,Carrier C,1,3,4,1,,,5,False,False,False,False,True,False,False,RTO,38,True,Contact Issue,False,3,False,Phone not reachable,Monday,5,False,True,,False,RTO
110414897407,Bangalore,560001.0,799,TKS-2642065,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-01-26,2026-01-26,2026-02-03,2026-02-04,2026-02-01,Address issue,COD,Delivered,954AD80DFF,C*** C***,XXXXXX1889,[REDACTED - Bangalore],,ACTUAL,5,Metro,968.6,Bangalore <- Mumbai,AWB0042503457,Mumbai Bhiwandi FC,Bangalore Delivery Station,Carrier B,1,3,4,0,9.0,9.0,6,False,True,False,True,False,False,False,Delivered Late,38,True,Address Issue,False,2,False,Not Applicable,Monday,5,False,True,9.0,True,Late Delivery
101614678655,Indore,452001.0,1279,BFM-2756433,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-01-26,2026-01-27,2026-01-27,2026-01-27,2026-01-29,Not Applicable,COD,Delivered,992A573A85,C*** C***,XXXXXX2367,[REDACTED - Indore],,ACTUAL,4,Regional,328.7,Indore <- Mumbai,AWB3417658233,Mumbai Bhiwandi FC,Indore Delivery Station,Carrier A,1,2,3,1,0.0,1.0,3,False,True,True,False,False,False,False,Delivered On-Time,38,False,N/A,False,1,True,Not Applicable,Monday,5,False,True,0.0,False,None
110214875741,Shahdol,484774.0,249,CB8-2749147,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-01-26,2026-01-27,2026-01-28,2026-01-29,2026-01-30,Customer requested re-attempt,Prepaid,Delivered,3AE61136C2,S*** C***,XXXXXX8334,[REDACTED - Shahdol],,ACTUAL,4,Regional,318.5,Shahdol <- Mumbai,AWB7005777015,Mumbai Bhiwandi FC,Shahdol Delivery Station,Carrier C,1,2,3,1,2.0,3.0,4,False,True,True,False,False,False,False,Delivered On-Time,38,True,Customer Availability,False,2,False,Not Applicable,Monday,5,False,False,2.0,False,None
111114975813,Pune,411008.0,549,CRH-2676160,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-01-26,2026-01-27,2026-01-29,2026-01-31,2026-02-01,Customer requested re-attempt,Prepaid,Delivered,79DAFA736B,P*** C***,XXXXXX9571,[REDACTED - Pune],,ACTUAL,4,Metro,160.6,Pune <- Mumbai,AWB4205698371,Mumbai Bhiwandi FC,Pune Delivery Station,Carrier B,1,3,4,1,4.0,5.0,6,False,True,True,False,False,False,False,Delivered On-Time,38,True,Customer Availability,False,2,False,Not Applicable,Monday,5,False,False,4.0,True,None
102914826071,East Godavari,533201.0,999,BOX-2386497,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-01-26,2026-01-28,2026-02-01,2026-02-01,2026-01-30,Not Applicable,Prepaid,Delivered,855577873D,S*** C***,XXXXXX4004,[REDACTED - East Godavari],,ACTUAL,5,National,958.6,East Godavari <- Mumbai,AWB6300168922,Mumbai Bhiwandi FC,East Godavari Delivery Station,Carrier D,1,4,5,2,4.0,6.0,4,True,True,False,True,False,False,False,Delivered Late,38,False,N/A,False,1,True,Not Applicable,Monday,5,False,False,4.0,False,Late Delivery
111114976989,Gurgaon,122017.0,929,EWE-2740122,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-01-26,2026-01-29,2026-01-29,2026-01-29,2026-01-30,Not Applicable,Prepaid,Delivered,2BF7339C65,a*** C***,XXXXXX3747,[REDACTED - Gurgaon],,ACTUAL,1,Metro,1358.8,Gurgaon <- Mumbai,AWB0301909773,Mumbai Bhiwandi FC,Gurgaon Delivery Station,Carrier A,1,3,4,3,0.0,3.0,4,True,True,True,False,False,False,False,Delivered On-Time,38,False,N/A,False,1,True,Not Applicable,Monday,5,False,False,0.0,False,None
110814947369,Latur,413512.0,660,DOP-2729504,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-01-26,2026-01-27,2026-03-05,,2026-01-30,Customer requested re-attempt,COD,Out of delivery,8748E5DFE5,A*** C***,XXXXXX6010,[REDACTED - Latur],,ACTUAL,4,Regional,383.1,Latur <- Mumbai,AWB3924001288,Mumbai Bhiwandi FC,Latur Delivery Station,Carrier B,1,2,3,1,,,4,False,False,False,False,False,False,True,Open,38,True,Customer Availability,False,1,False,Not Applicable,Monday,5,False,True,,False,Active NDR
110414897272,Serchhip,796181.0,1458,SRS-1707547,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-01-26,2026-01-28,2026-02-02,2026-02-02,2026-01-30,Not Applicable,Prepaid,Delivered,BF589C826F,M*** C***,XXXXXX9563,[REDACTED - Serchhip],,ACTUAL,7,National,2167.3,Serchhip <- Mumbai,AWB3313449661,Mumbai Bhiwandi FC,Serchhip Delivery Station,Carrier D,1,4,5,2,5.0,7.0,4,True,True,False,True,False,False,False,Delivered Late,38,False,N/A,False,1,True,Not Applicable,Monday,5,False,False,5.0,True,Late Delivery
103114913271,Gautam Buddha Nagar,201309.0,1393,SRS-2752192,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-01-26,2026-01-26,2026-01-26,2026-01-26,2026-01-28,Not Applicable,COD,Delivered,3ABBAD7B0C,M*** C***,XXXXXX3960,[REDACTED - Gautam Buddha Nagar],,ACTUAL,2,Metro,1140.9,Gautam Buddha Nagar <- Mumbai,AWB4880661341,Mumbai Bhiwandi FC,Gautam Buddha Nagar Delivery Station,Carrier B,1,3,4,0,0.0,0.0,2,False,True,True,False,False,False,False,Delivered On-Time,38,False,N/A,False,1,True,Not Applicable,Monday,5,False,True,0.0,False,None
103114840390,Gautam Buddha Nagar,201309.0,1393,SRS-2752187,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-01-26,2026-01-26,2026-01-28,2026-01-28,2026-01-28,Not Applicable,COD,Delivered,69A6003F5D,M*** C***,XXXXXX3960,[REDACTED - Gautam Buddha Nagar],,ACTUAL,2,Metro,1140.9,Gautam Buddha Nagar <- Mumbai,AWB5137899939,Mumbai Bhiwandi FC,Gautam Buddha Nagar Delivery Station,Carrier B,1,3,4,0,2.0,2.0,2,False,True,True,False,False,False,False,Delivered On-Time,38,False,N/A,False,1,True,Not Applicable,Monday,5,False,True,2.0,False,None
111114975795,Pune,411021.0,926,BFM-2295246,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-01-26,2026-01-28,2026-02-01,2026-02-01,2026-02-01,Not Applicable,Prepaid,Delivered,85364A7829,S*** C***,XXXXXX0895,[REDACTED - Pune],,ACTUAL,4,Metro,162.4,Pune <- Mumbai,AWB0896385845,Mumbai Bhiwandi FC,Pune Delivery Station,Carrier C,1,3,4,2,4.0,6.0,6,True,True,True,False,False,False,False,Delivered On-Time,38,False,N/A,False,1,True,Not Applicable,Monday,5,False,False,4.0,True,None
110114895075,Bangalore,560060.0,795,AJ-2199314,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-01-26,2026-01-27,2026-02-01,2026-02-01,2026-01-29,Not Applicable,Prepaid,Delivered,7EDB894F32,M*** C***,XXXXXX4278,[REDACTED - Bangalore],,ACTUAL,5,Metro,863.5,Bangalore <- Mumbai,AWB1054838288,Mumbai Bhiwandi FC,Bangalore Delivery Station,Carrier A,1,3,4,1,5.0,6.0,3,False,True,False,True,False,False,False,Delivered Late,38,False,N/A,False,1,True,Not Applicable,Monday,5,False,False,5.0,True,Late Delivery
102214746775,PATNA,800014.0,1045,DP1-2269429,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-01-26,2026-01-27,2026-02-01,2026-02-01,2026-01-31,Not Applicable,COD,Delivered,08C76F9630,s*** C***,XXXXXX4712,[REDACTED - PATNA],,ACTUAL,8,National,1451.5,Patna <- Mumbai,AWB9422100868,Mumbai Bhiwandi FC,Patna Delivery Station,Carrier C,1,4,5,1,5.0,6.0,5,False,True,False,True,False,False,False,Delivered Late,38,False,N/A,False,1,True,Not Applicable,Monday,5,False,True,5.0,True,Late Delivery
110514907665,Ludhiana,141120.0,759,XHZ-1619496,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-01-26,2026-01-28,,,2026-01-31,Not Applicable,COD,Pickup done,D9C05656A2,S*** C***,XXXXXX7547,[REDACTED - Ludhiana],not_yet_attempted,ACTUAL,1,National,1357.6,Ludhiana <- Mumbai,AWB9032474474,Mumbai Bhiwandi FC,Ludhiana Delivery Station,Carrier C,1,4,5,2,,,5,True,False,False,False,False,False,True,Open,38,False,N/A,False,0,False,Not Applicable,Monday,5,False,True,,False,None
111114980121,Pune,411015.0,727,SIC-1690228,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-01-26,2026-01-28,2026-01-28,2026-01-29,2026-01-31,Landmark missing,COD,Delivered,65052E741F,S*** C***,XXXXXX4600,[REDACTED - Pune],,ACTUAL,4,Metro,138.7,Pune <- Mumbai,AWB7797149832,Mumbai Bhiwandi FC,Pune Delivery Station,Carrier C,1,3,4,2,1.0,3.0,5,True,True,True,False,False,False,False,Delivered On-Time,38,True,Address Issue,False,2,False,Not Applicable,Monday,5,False,True,1.0,False,None
102214760144,Pune,411038.0,4085,MF4-2174366,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-01-26,2026-01-29,2026-01-30,2026-01-30,2026-01-31,Not Applicable,Prepaid,Delivered,85F8C497AA,S*** C***,XXXXXX0360,[REDACTED - Pune],high_value_order,ACTUAL,4,Metro,149.2,Pune <- Mumbai,AWB9355172567,Mumbai Bhiwandi FC,Pune Delivery Station,Carrier C,1,3,4,3,1.0,4.0,5,True,True,True,False,False,False,False,Delivered On-Time,38,False,N/A,False,1,True,Not Applicable,Monday,5,False,False,1.0,False,None
101814701443,Chennai,600014.0,1219,ADX-2733221,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-01-26,2026-01-28,2026-01-28,2026-01-28,2026-01-30,Not Applicable,COD,Delivered,5169C5187E,A*** C***,XXXXXX3330,[REDACTED - Chennai],,ACTUAL,6,Metro,1200.5,Chennai <- Mumbai,AWB5078278642,Mumbai Bhiwandi FC,Chennai Delivery Station,Carrier A,1,3,4,2,0.0,2.0,4,True,True,True,False,False,False,False,Delivered On-Time,38,False,N/A,False,1,True,Not Applicable,Monday,5,False,True,0.0,False,None
111014971881,Guntur,522508.0,759,XXC-2631242,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-01-26,2026-01-27,,,2026-01-29,Not Applicable,COD,Pickup done,1FD71621D7,k*** C***,XXXXXX1305,[REDACTED - Guntur],not_yet_attempted,ACTUAL,5,National,859.4,Guntur <- Mumbai,AWB4149653480,Mumbai Bhiwandi FC,Guntur Delivery Station,Carrier C,1,4,5,1,,,3,False,False,False,False,False,False,True,Open,38,False,N/A,False,0,False,Not Applicable,Monday,5,False,True,,False,None
102614797625,Thane,421202.0,427,YSY-2333086,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-01-26,2026-01-27,2026-01-31,2026-01-31,2026-01-31,Not Applicable,Prepaid,Delivered,A67D1E6B0E,M*** C***,XXXXXX3086,[REDACTED - Thane],,ACTUAL,4,Local,15.2,Thane <- Mumbai,AWB0284142869,Mumbai Bhiwandi FC,Thane Delivery Station,Carrier A,1,1,2,1,4.0,5.0,5,False,True,True,False,False,False,False,Delivered On-Time,38,False,N/A,False,1,True,Not Applicable,Monday,5,False,False,4.0,True,None
111114975844,Mumbai,400002.0,726,AJ-2289097,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-01-26,2026-01-28,2026-01-28,2026-01-28,2026-01-30,Not Applicable,Prepaid,Delivered,86A7AF5A8E,V*** C***,XXXXXX1228,[REDACTED - Mumbai],,ACTUAL,4,Local,15.3,Mumbai <- Mumbai,AWB6118001314,Mumbai Bhiwandi FC,Mumbai Delivery Station,Carrier B,1,1,2,2,0.0,2.0,4,True,True,True,False,False,False,False,Delivered On-Time,38,False,N/A,False,1,True,Not Applicable,Monday,5,False,False,0.0,False,None
103114844728,PATNA,800014.0,769,SIX-2379206,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-01-26,2026-01-27,2026-01-28,2026-01-28,2026-01-29,Not Applicable,COD,Delivered,3BB9088122,s*** C***,XXXXXX4712,[REDACTED - PATNA],,ACTUAL,8,National,1451.5,Patna <- Mumbai,AWB6640237111,Mumbai Bhiwandi FC,Patna Delivery Station,Carrier D,1,4,5,1,1.0,2.0,3,False,True,True,False,False,False,False,Delivered On-Time,38,False,N/A,False,1,True,Not Applicable,Monday,5,False,True,1.0,False,None
110414895726,Ghaziabad,201009.0,499,JJS-2777328,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-01-26,2026-01-27,2026-01-30,,2026-01-30,Address issue,COD,RTO,D27EBD285D,J*** C***,XXXXXX1931,[REDACTED - Ghaziabad],,ACTUAL,2,National,1371.8,Ghaziabad <- Mumbai,AWB2561529950,Mumbai Bhiwandi FC,Ghaziabad Delivery Station,Carrier C,1,4,5,1,,,4,False,False,False,False,True,False,False,RTO,38,True,Address Issue,False,3,False,Address issue,Monday,5,False,True,,False,RTO
110714934768,Dharwad,580024.0,539,PUV-2673809,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-01-26,2026-01-28,2026-01-31,2026-01-31,2026-02-01,Not Applicable,Prepaid,Delivered,6732417DB6,S*** C***,XXXXXX7573,[REDACTED - Dharwad],,ACTUAL,5,National,727.6,Dharwad <- Mumbai,AWB3847088929,Mumbai Bhiwandi FC,Dharwad Delivery Station,Carrier D,1,4,5,2,3.0,5.0,6,True,True,True,False,False,False,False,Delivered On-Time,38,False,N/A,False,1,True,Not Applicable,Monday,5,False,False,3.0,False,None
111014961447,BANGALORE,560078.0,333,ETZ-2476064,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-01-26,2026-01-27,2026-01-30,2026-01-30,2026-01-30,Not Applicable,COD,Delivered,E89F5887E1,S*** C***,XXXXXX6851,[REDACTED - BANGALORE],,ACTUAL,5,Metro,964.0,Bangalore <- Mumbai,AWB9975835722,Mumbai Bhiwandi FC,Bangalore Delivery Station,Carrier A,1,3,4,1,3.0,4.0,4,False,True,True,False,False,False,False,Delivered On-Time,38,False,N/A,False,1,True,Not Applicable,Monday,5,False,True,3.0,False,None
111014967763,Mumbai,400067.0,1918,KMX-2546765,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-01-26,2026-01-29,2026-01-30,2026-01-30,2026-01-31,Not Applicable,COD,Delivered,2DDD9E09BF,U*** C***,XXXXXX0071,[REDACTED - Mumbai],,ACTUAL,4,Local,15.4,Mumbai <- Mumbai,AWB6381125425,Mumbai Bhiwandi FC,Mumbai Delivery Station,Carrier A,1,1,2,3,1.0,4.0,5,True,True,True,False,False,False,False,Delivered On-Time,38,False,N/A,False,1,True,Not Applicable,Monday,5,False,True,1.0,False,None
110514906846,Sindhudurg,416511.0,1699,SRS-2692595,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-01-26,2026-01-28,2026-01-31,2026-01-31,2026-02-02,Not Applicable,Prepaid,Delivered,99EC7908C5,E*** C***,XXXXXX1245,[REDACTED - Sindhudurg],,ACTUAL,4,Regional,346.9,Sindhudurg <- Mumbai,AWB2335355543,Mumbai Bhiwandi FC,Sindhudurg Delivery Station,Carrier C,1,2,3,2,3.0,5.0,7,True,True,True,False,False,False,False,Delivered On-Time,38,False,N/A,False,1,True,Not Applicable,Monday,5,False,False,3.0,True,None
110914955217,Dakshina Kannada,575002.0,438,THD-1584924,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-01-26,2026-01-29,2026-02-01,2026-02-01,2026-01-30,Not Applicable,COD,Delivered,A014F2FB61,S*** C***,XXXXXX0395,[REDACTED - Dakshina Kannada],,ACTUAL,5,National,806.1,Dakshina Kannada <- Mumbai,AWB6210469260,Mumbai Bhiwandi FC,Dakshina Kannada Delivery Station,Carrier C,1,4,5,3,3.0,6.0,4,True,True,False,True,False,False,False,Delivered Late,38,False,N/A,False,1,True,Not Applicable,Monday,5,False,True,3.0,False,Late Delivery
111014964734,Kanchipuram,600070.0,757,KMC-2683575,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-01-26,2026-01-27,2026-01-27,2026-01-27,2026-01-28,Landmark missing,COD,Delivered,5D9593A99B,P*** C***,XXXXXX1098,[REDACTED - Kanchipuram],,ACTUAL,6,National,1436.0,Kanchipuram <- Mumbai,AWB7557128966,Mumbai Bhiwandi FC,Kanchipuram Delivery Station,Carrier D,1,4,5,1,0.0,1.0,2,False,True,True,False,False,False,False,Delivered On-Time,38,True,Address Issue,False,2,False,Not Applicable,Monday,5,False,True,0.0,False,None
110814944876,Jodhpur,342001.0,250,FWS-2722691,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-01-26,2026-01-28,2026-02-01,2026-02-01,2026-02-03,Not Applicable,Prepaid,Delivered,95D74030FE,K*** C***,XXXXXX7651,[REDACTED - Jodhpur],,ACTUAL,3,National,733.8,Jodhpur <- Mumbai,AWB2964110549,Mumbai Bhiwandi FC,Jodhpur Delivery Station,Carrier C,1,4,5,2,4.0,6.0,8,True,True,True,False,False,False,False,Delivered On-Time,38,False,N/A,False,1,True,Not Applicable,Monday,5,False,False,4.0,False,None
103114846045,Mumbai,400097.0,777,YGL-2271915,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-01-26,2026-01-28,2026-01-28,2026-01-28,2026-01-30,Not Applicable,COD,Delivered,0E72FAD70B,S*** C***,XXXXXX1168,[REDACTED - Mumbai],,ACTUAL,4,Local,15.9,Mumbai <- Mumbai,AWB7262557846,Mumbai Bhiwandi FC,Mumbai Delivery Station,Carrier A,1,1,2,2,0.0,2.0,4,True,True,True,False,False,False,False,Delivered On-Time,38,False,N/A,False,1,True,Not Applicable,Monday,5,False,True,0.0,False,None
103114846001,Gurgaon,122018.0,671,WER-2644564,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-01-26,2026-01-29,2026-02-03,2026-02-03,2026-02-02,Not Applicable,Prepaid,Delivered,F0573C1BF3,A*** C***,XXXXXX0559,[REDACTED - Gurgaon],,ACTUAL,1,Metro,1429.0,Gurgaon <- Mumbai,AWB2398834991,Mumbai Bhiwandi FC,Gurgaon Delivery Station,Carrier A,1,3,4,3,5.0,8.0,7,True,True,False,True,False,False,False,Delivered Late,38,False,N/A,False,1,True,Not Applicable,Monday,5,False,False,5.0,True,Late Delivery
111014962113,Chennai,600040.0,1288,LSM-2704900,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-01-26,2026-01-26,2026-01-27,2026-01-27,2026-01-29,Not Applicable,COD,Delivered,EB5507FEF0,D*** C***,XXXXXX2920,[REDACTED - Chennai],,ACTUAL,6,Metro,1083.1,Chennai <- Mumbai,AWB0840484923,Mumbai Bhiwandi FC,Chennai Delivery Station,Carrier B,1,3,4,0,1.0,1.0,3,False,True,True,False,False,False,False,Delivered On-Time,38,False,N/A,False,1,True,Not Applicable,Monday,5,False,True,1.0,False,None
110714934939,Fatehabad,125051.0,499,JJS-2769501,"ABC, Bhiwandi, Mumbai, Maharashtra",400016,Mumbai,2026-01-26,2026-01-28,2026-02-03,2026-02-03,2026-01-31,Not Applicable,Prepaid,Delivered,6E9FB8ED53,P*** C***,XXXXXX2337,[REDACTED - Fatehabad],,ACTUAL,1,National,1560.9,Fatehabad <- Mumbai,AWB8887948318,Mumbai Bhiwandi FC,Fatehabad Delivery Station,Carrier C,1,4,5,2,6.0,8.0,5,True,True,False,True,False,False,False,Delivered Late,38,False,N/A,False,1,True,Not Applicable,Monday,5,False,False,6.0,True,Late Delivery
